Binggus,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Boshed,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Cannon,RDM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Chino,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Cinnisbellum,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Clynt,PLD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Cory,PLD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Crescentfresh,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Daveman,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Deeteez,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Felesiea,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Galathea,BRD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Gordge,BRD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Habitatt,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Hatashy,BRD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Jinnkidd,SMN,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kamishii,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kashmere,BRD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kelde,WAR,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kercil,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kersed,RDM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Kyra,RDM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Laststand,SMN,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Leob,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Lockon,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Murfbones,PLD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Neistar,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Neon,SMN,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Nils,SMN,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Pringles,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Rag,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Rengar,PLD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Schmoe,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Smurv,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Sonomaa,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Thoranir,BRD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Twisp,BLM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Vear,RDM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Veyron,PLD,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Vinzo,THF,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Volan,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
Xruz,WHM,03/30/2025,15:36:48,Dragons_Aery,Fafnir/Nidhogg
