Clynt,BRD,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Eria,WHM,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Galathea,BRD,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Goji,RDM,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Kelde,SMN,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Lockon,THF,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Nils,SMN,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Rebase,BLM,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Sirlancealot,PLD,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
Veyron,PLD,01/26/2025,21:15:29,Dragons_Aery,Fafnir/Nidhogg
