Allidoisnguyen,WAR,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Clyntjr,BLM,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Falsta,PLD,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Fmtwo,WHM,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Gameisbutt,MNK,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Kwech,RDM,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Kwickfox,THF,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Leob,THF,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Nils,SMN,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Notix,SAM,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Saki,WAR,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Sonomaa,DRK,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Thoranir,BRD,03/03/2025,13:30:16,Jugner_Forest,King Arthro
Zaz,BLM,03/03/2025,13:30:16,Jugner_Forest,King Arthro
