Banzai,NONE,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Bobbo,DRK,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Camirefine,THF,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Cannon,WHM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Kashmere,BRD,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Kwech,THF,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Nils,SMN,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Pringles,BLM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Rag,BLM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Rayhorn,BRD,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Rebase,BLM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Shortbus,PLD,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Sonomaa,RDM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
Zazel,BLM,12/19/2024,20:04:06,Dragons_Aery,Fafnir/Nidhogg
