Ayr,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Bobbo,DRG,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Boshed,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Buddylee,WHM,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Fmtwo,NIN,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Kashmere,BRD,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Kersed,RDM,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Lockon,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Nibs,RDM,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Nils,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Pringles,DRG,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Rag,RDM,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Shortbus,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
Zazel,THF,12/09/2024,15:40:28,RoMaeve,Shikigami Weapon
