Boshed,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Camirefine,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Cinnisbellum,WHM,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Clynt,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Cory,DRK,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Daveman,BLM,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Debutis,PLD,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Felesiea,RNG,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Gordge,BRD,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Kashmere,PLD,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Kersed,RDM,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Lockon,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Nils,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Notix,RDM,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Pringles,DRG,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Rengar,BST,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Shortbus,THF,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Thoranir,BRD,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
Volan,WHM,02/04/2025,16:13:11,RoMaeve,Shikigami Weapon
